username,review,calificacion
Alejandro D. Garza,"El servicio súper tardado, carísimos, TODOS los platos principales malísimos (costillas casi quemadas, pescado reseco, medallones duros, filete muy seco) lo único que valió la pena fueron las sopas y ensaladas.",0
alma lorena Murguia,Lugar muy agradable. Varios salones bonitos para cualquier evento. Comida mexicana deliciosa y música en vivo.,4
Princhipessa Neytiry,"Es un lugar elegante y ameno, excelente atención y se come muy rico",4
Carlos Galindo,"El gerente, o el que se hace pasar por “gerente” (José Vargas) es una persona totalmente cuadrada. Pésima atención al cliente, no tiene la mínima intención de brindarle servicio a los comensales; además de que con arrogancia te manda a…",0
poipoiu leon,"Me encanta ir a este lugar, un excelente lugar para hacer juntas de trabajo o eventos importantes",4
Martín Ruiz,"Muy buen servicio, los platillos muy bien presentados, el servicio muy rápido y amable",4
Contacto Laguna,"Hermoso lugar, muy concurrido, muy buena atencion, pero la comida o almenos lo que pedimos por eso 3 y no dos por lo demas. Pedimos crepas de huitlacoche estaban mas o menos acida la salsa eso no me…",2
Gustavo Adolfo Zepahua Velázquez,Los meseros aparentan amabilidad pero en realidad son déspotas quieren hacer todo muy rápido y provocan errores,2
Antonio FV,Muy elegante lugar,4
Ricardo Garcia,"Es un excelente lugar, muy buen servicio, la comida deliciosa, se puede hacer reservación, lo que lo convierte en una muy buena opción para desayunar o comer en el sur de la ciudad",4
Franco Aguirre,"La verdad es que está muy caro, y pues el hecho de que un simple café americano no tenga refill y de hecho busquen cobrarte cada taza no ayuda. Lo recomiendo sólo sí el Cardenla está sobresaturado",2
Catalina Prado,"Increíble toda la experiencia! La casa divina, el servicio muy bueno y la comida estaba deliciosa!",4
Karina Vargas,Muy recomendable exquista comida y trato de acuerdo a lo que es el restaurante en Df. Un 10,4
Enrique Ruiz,Excelente lugar con mucha tradicion de platillos mexicanos e internacionales. Servicios bien.,4
Jav R,Muy buen servicio! El lugar muy agradable. la carta un poco limitada,4
Alejandro R. Rodriguez L.,Exelente lugar para comer a cenar sin perostodo ok,4
Juan Silveti,Excelente lugar con gran perfil mexicano. La comida es muy buena y es un lugar obligado de visitar por su historia y buena comida,3
andres j,"Platillos de buen sabor, muy amplio y cómodo, atención promedio. Cuenta con valet paring",2
Jose Luis Ardid,"Excelente, muy fino gran cortesía del personal desde la persona que atiende los baños hasta la gerencia.",4
Betty ZuNiga,"Es un lugar muy lindo, la comida es buena, pero sin duda lo mejor es el lugar.",4
Roxana Garcia,"Muy bonito jardín, el servicio agradable. Para estar a gusto.",3
Maria Gonz,Todo rico y la atención increíble,4
Constancio Santander Y de Hinojosa,Han bajado al 70 por ciento calidad y cantidad,1
Luis Guillermo Mendoza Carmona,"Pese a su edad cuánta con buen servicio y estancia cómoda, hay cafeterías, restaurante , bancos , etc",4
Marisa Vidal Léon,"Restaurante con una excelente carta y excelente atención. El lugar es muy grande y tiene diferentes secciones depende de lo que se busque, salón, jardín, espacio cerrado. Muy recomendado.",4
Francisco Cova,excelente lugar para comer con los amigos un abrazo Familia,4
julio salas,"Hermoso lugar para compartir momentos tranquilos rodeado de arte, diseños y variedad de bocadillos, también hay restaurantes y comida tradicional.",3
Teresa Zambrano,"Excelente instalación elegante ,buen servicio pero precios de terror eso es muy elitista es para políticos y adinerados es una cachetada al consumidor no es equitativo precio comida ,es la instalación lo que cobran",4
Alberto de Santa Rosa,"Grandioso! Aunque esta vez me quedó la duda si era realmente pez espada y si lo fue, pasado de limón.",3
Juan Vilchis,"Excelente servicio, todo muy rico y super recomendable el pan de elote (riquísimo)",4
Inigo Rodriguez,Sitio muy agradable. Excelente servicio.,4
Clara Luz Mansur Macias,Muy buena atención y buena comida. Sólo un poco caro!,3
Luis Rosales,"Simplemente uno de los mejores restaurantes de CDMX y sin lugar a dudas del pais. Todo es impecable, comida, servicio, instalaciones, ubicación.",4
Salvador U Rizo,Siempre una excelente opción de muy buena comida internacional y mexicana de muy alta calidad.Muchos años de experiencia en servicio y atención.,4
Marce Calderón Serralde,"Maravillosa construcción antigua, emblematica de la zona colonial de San Ángel Inn, muy buena cocina, buena atención, precios altos, pero lo vale!",4
Mario Vilchis,Muy buen sabor!!,4
Lidia Ferreira,"Tuvimos una noche inolvidable. La atención, las margaritas y la comida excelentes. Además la música del trío. Sigue siendo un lugar que no decepciona.",4
Marcela Del Rio,La comida exquisita el servicio de primera,4
Lourdes Alcala,Por ser uno de los restaurantes colonial que data mas de 400 años rsto fue una haciendacon sus hermosos jardines y sus platillos que son una delicia disfrutar y no se diga las margaritas con tequila y mezcla. Un lugar donde tratas de…,4
Enrique Pérez,"El lugar muy bonito, pero el servicio nos dejo una mala impresión, pues al principio muy amables (cuando nos llevaron a la zona de espera para pedir una bebida en lo que nos asignaban mesa) pero nos hicieron esperar casi dos horas para…",1
Salvador Guerrero,"El lugar es muy agradable, la comida excelente y buen servicio",4
Alberto Díaz,"Un lugar agradable, su comida es muy rica pero su valor es alto comparado con su calidad, además son demasiadas mesas en el lugar. Su servicio excelente.",3
Gonzalo Dorantes (Gonz),Excelente lugar con hermosos jardínes,4
gustavo rivero,Siempre se come muy bien y buena atención desde que te reciben,4
Carlos Gayón,"Elegante, atento y riquísimo. Caro, muy caro. Y lo vale.",4
alejandro montesinos,"Excelente lugar para desayunar, volveré algún día a la comida",4
Liz moncada,"""Excelente atención ambiente agradable privacidad platillos exquisitos""",2
Rosalba Elizalde Perdiz,"Siempre me ha gustado este restaurante, desde la decoración del establecimiento, sus jardines, la comida...todo!!! Es caro pero vale la pena! Tiene postres deliciosos!!!",4
Antonio Javier Montesinos,Excelente ! El lugar increible. Muy lindo. Se come muy bien. Se puede ir a tomar algo a la galeria ! Un lugar oara conocer,3
cruise san,"Espectacular, te atienden muy bien, la comida muy bien preparada y de calidad.",4
Nora García,"Excelente servicio, buena comida. Agradable ambiente. Sólo sugiero mayor variedad de postres.",4
Rodrigo Gonzalez Vazquez,"Recomiendo los desayunos, lugar muy tranquilo. Para citas de negocios o cuestiones similares.",4
Samantha Gonzalez Munoz,espectacular lugar la recepción es rápida y eficiente los camareros son muy atentos y siempre brindan atención cuando los necesitas con tus ordenes y la comida increíble ,4
Antonieta Gonzalez,Muy Rica la comida y excelente para desayunos especiales.,4
William Villacís Luna,"Una experiencia gastronómica única, de preferencia llamar antes para asegurar mesa, si eres extranjero acomoda tu horario para cenar un día en este lujoso sitio",4
Gabriela Urriste García,Lindo lugar y ricos platillos. Algo caro,4
Armando Veytia Rueda,Muy buen servicio,4
Gilberto Cornejo,"Excelente, calidad en la comida, atención y limpieza",4
Jorge Luis Kesselman,"Es un lindo lugar, buena atención, y la cocina es aceptable , no más......no es barato",2
Raul Caballero,Un sitio infalible. Excelente por tradición,4
Jaime DìazMoreno,"Excelente lugar para comer, tanto por la arquitectura del sitio como por su buena comida...",4
Francisco Baca,"Exquisita comida, tanto en desayuno como en comida. Recomiendo hacer reservaciones para la comida, para el desayuno ir solo con unos minutos de anticipación. Pero vale mucho la pena.",4
Jorge Monroy Benítez,"Ambiente plácido y alegre, excelente música que permite el diálogo, patio y jardín muy agradables, buenas bebidas, sangrita muy sui géneris que parece más bien salsa para cocktail de camarones. $$$$. TDC y efectivo. Valet Parking",4
